track,box,filename,hz
INTELLIVUE/TEMP,box13,n7tdnucwu_250317_124720.vital,1.0
INTELLIVUE/ABP_MEAN,box13,n7tdnucwu_250317_124720.vital,1.0
INTELLIVUE/ABP_SYS,box13,n7tdnucwu_250317_124720.vital,1.0
INTELLIVUE/ABP_DIA,box13,n7tdnucwu_250317_124720.vital,1.0
INTELLIVUE/HR,box13,n7tdnucwu_250317_124720.vital,1.0
INTELLIVUE/ICP_MEAN,box13,n7tdnucwu_250317_124720.vital,1.0
INTELLIVUE/AWAY_CO2_ET,box13,n7tdnucwu_250317_124720.vital,1.0
INTELLIVUE/AWAY_CO2_INSP_MIN,box13,n7tdnucwu_250317_124720.vital,1.0
INTELLIVUE/EEG,box13,n7tdnucwu_250317_124720.vital,125.0
INTELLIVUE/ECG_II,box13,n7tdnucwu_250317_124720.vital,500.0
INTELLIVUE/PLETH,box13,n7tdnucwu_250317_124720.vital,125.0
INTELLIVUE/CO2,box13,n7tdnucwu_250317_124720.vital,62.5
INTELLIVUE/RESP,box13,n7tdnucwu_250317_124720.vital,62.5
INTELLIVUE/ABP_HR,box13,n7tdnucwu_250317_124720.vital,1.0
INTELLIVUE/ABP,box13,n7tdnucwu_250317_124720.vital,125.0
INTELLIVUE/ICP,box13,n7tdnucwu_250317_124720.vital,125.0
INTELLIVUE/NIBP_SYS,box13,n7tdnucwu_250317_124720.vital,1.0
INTELLIVUE/NIBP_DIA,box13,n7tdnucwu_250317_124720.vital,1.0
INTELLIVUE/NIBP_MEAN,box13,n7tdnucwu_250317_124720.vital,1.0
INTELLIVUE/NIBP_HR,box13,n7tdnucwu_250317_124720.vital,1.0
INTELLIVUE/ECG_II,box14,7gibrwfgp_250702_120553.vital,500.0
INTELLIVUE/PLETH,box14,7gibrwfgp_250702_120553.vital,125.0
INTELLIVUE/RESP,box14,7gibrwfgp_250702_120553.vital,62.5
INTELLIVUE/ECG_III,box14,7gibrwfgp_250702_120553.vital,500.0
INTELLIVUE/ABP,box14,7gibrwfgp_250702_120553.vital,125.0
INTELLIVUE/ABP_MEAN,box14,7gibrwfgp_250702_120553.vital,1.0
INTELLIVUE/ABP_SYS,box14,7gibrwfgp_250702_120553.vital,1.0
INTELLIVUE/ABP_DIA,box14,7gibrwfgp_250702_120553.vital,1.0
INTELLIVUE/ABP_HR,box14,7gibrwfgp_250702_120553.vital,1.0
INTELLIVUE/PLETH_SAT_O2,box14,7gibrwfgp_250702_120553.vital,1.0
INTELLIVUE/PLETH_HR,box14,7gibrwfgp_250702_120553.vital,1.0
INTELLIVUE/PLETH_PERF_REL,box14,7gibrwfgp_250702_120553.vital,1.0
INTELLIVUE/ECG_HR,box14,7gibrwfgp_250702_120553.vital,1.0
INTELLIVUE/RR,box14,7gibrwfgp_250702_120553.vital,1.0
INTELLIVUE/ST_I,box14,7gibrwfgp_250702_120553.vital,1.0
INTELLIVUE/ST_II,box14,7gibrwfgp_250702_120553.vital,1.0
INTELLIVUE/ST_III,box14,7gibrwfgp_250702_120553.vital,1.0
INTELLIVUE/ST_AVR,box14,7gibrwfgp_250702_120553.vital,1.0
INTELLIVUE/ST_AVL,box14,7gibrwfgp_250702_120553.vital,1.0
INTELLIVUE/ST_AVF,box14,7gibrwfgp_250702_120553.vital,1.0
INTELLIVUE/ST_V1,box14,7gibrwfgp_250702_120553.vital,1.0
INTELLIVUE/ST_V2,box14,7gibrwfgp_250702_120553.vital,1.0
INTELLIVUE/ST_V3,box14,7gibrwfgp_250702_120553.vital,1.0
INTELLIVUE/ST_V4,box14,7gibrwfgp_250702_120553.vital,1.0
INTELLIVUE/ST_V5,box14,7gibrwfgp_250702_120553.vital,1.0
INTELLIVUE/ST_V6,box14,7gibrwfgp_250702_120553.vital,1.0
INTELLIVUE/ECG_VPC_CNT,box14,7gibrwfgp_250702_120553.vital,1.0
INTELLIVUE/PLETH_SAT_O2,box14,7gibrwfgp_250127_103535.vital,1.0
INTELLIVUE/PLETH_HR,box14,7gibrwfgp_250127_103535.vital,1.0
INTELLIVUE/PLETH_PERF_REL,box14,7gibrwfgp_250127_103535.vital,1.0
INTELLIVUE/RR,box14,7gibrwfgp_250127_103535.vital,1.0
INTELLIVUE/NIBP_SYS,box14,7gibrwfgp_250127_103535.vital,1.0
INTELLIVUE/NIBP_DIA,box14,7gibrwfgp_250127_103535.vital,1.0
INTELLIVUE/NIBP_MEAN,box14,7gibrwfgp_250127_103535.vital,1.0
INTELLIVUE/NIBP_HR,box14,7gibrwfgp_250127_103535.vital,1.0
INTELLIVUE/ECG_II,box14,7gibrwfgp_250127_103535.vital,500.0
INTELLIVUE/PLETH,box14,7gibrwfgp_250127_103535.vital,125.0
INTELLIVUE/RESP,box14,7gibrwfgp_250127_103535.vital,62.5
INTELLIVUE/ECG_VPC_CNT,box14,7gibrwfgp_250127_103535.vital,1.0
INTELLIVUE/ECG_HR,box14,7gibrwfgp_250127_103535.vital,1.0
INTELLIVUE/PLETH_SAT_O2,box14,7gibrwfgp_250507_115750.vital,1.0
INTELLIVUE/PLETH_HR,box14,7gibrwfgp_250507_115750.vital,1.0
INTELLIVUE/PLETH_PERF_REL,box14,7gibrwfgp_250507_115750.vital,1.0
INTELLIVUE/ECG_HR,box14,7gibrwfgp_250507_115750.vital,1.0
INTELLIVUE/RR,box14,7gibrwfgp_250507_115750.vital,1.0
INTELLIVUE/ECG_VPC_CNT,box14,7gibrwfgp_250507_115750.vital,1.0
INTELLIVUE/ECG_II,box14,7gibrwfgp_250507_115750.vital,500.0
INTELLIVUE/PLETH,box14,7gibrwfgp_250507_115750.vital,125.0
INTELLIVUE/RESP,box14,7gibrwfgp_250507_115750.vital,62.5
INTELLIVUE/PLETH_SAT_O2,box14,7gibrwfgp_250213_181159.vital,1.0
INTELLIVUE/PLETH_HR,box14,7gibrwfgp_250213_181159.vital,1.0
INTELLIVUE/PLETH_PERF_REL,box14,7gibrwfgp_250213_181159.vital,1.0
INTELLIVUE/NIBP_SYS,box14,7gibrwfgp_250213_181159.vital,1.0
INTELLIVUE/NIBP_DIA,box14,7gibrwfgp_250213_181159.vital,1.0
INTELLIVUE/NIBP_MEAN,box14,7gibrwfgp_250213_181159.vital,1.0
INTELLIVUE/NIBP_HR,box14,7gibrwfgp_250213_181159.vital,1.0
INTELLIVUE/ECG_HR,box14,7gibrwfgp_250213_181159.vital,1.0
INTELLIVUE/RR,box14,7gibrwfgp_250213_181159.vital,1.0
INTELLIVUE/ST_I,box14,7gibrwfgp_250213_181159.vital,1.0
INTELLIVUE/ST_II,box14,7gibrwfgp_250213_181159.vital,1.0
INTELLIVUE/ST_III,box14,7gibrwfgp_250213_181159.vital,1.0
INTELLIVUE/ST_AVR,box14,7gibrwfgp_250213_181159.vital,1.0
INTELLIVUE/ST_AVL,box14,7gibrwfgp_250213_181159.vital,1.0
INTELLIVUE/ST_AVF,box14,7gibrwfgp_250213_181159.vital,1.0
INTELLIVUE/ST_V1,box14,7gibrwfgp_250213_181159.vital,1.0
INTELLIVUE/ST_V2,box14,7gibrwfgp_250213_181159.vital,1.0
INTELLIVUE/ST_V3,box14,7gibrwfgp_250213_181159.vital,1.0
INTELLIVUE/ST_V4,box14,7gibrwfgp_250213_181159.vital,1.0
INTELLIVUE/ST_V5,box14,7gibrwfgp_250213_181159.vital,1.0
INTELLIVUE/ST_V6,box14,7gibrwfgp_250213_181159.vital,1.0
INTELLIVUE/ECG_VPC_CNT,box14,7gibrwfgp_250213_181159.vital,1.0
INTELLIVUE/ECG_II,box14,7gibrwfgp_250213_181159.vital,500.0
INTELLIVUE/PLETH,box14,7gibrwfgp_250213_181159.vital,125.0
INTELLIVUE/RESP,box14,7gibrwfgp_250213_181159.vital,62.5
INTELLIVUE/ECG_III,box14,7gibrwfgp_250213_181159.vital,500.0
INTELLIVUE/ICP_MEAN,box14,7gibrwfgp_250412_120820.vital,1.0
INTELLIVUE/PLETH_SAT_O2,box14,7gibrwfgp_250412_120820.vital,1.0
INTELLIVUE/PLETH_HR,box14,7gibrwfgp_250412_120820.vital,1.0
INTELLIVUE/PLETH_PERF_REL,box14,7gibrwfgp_250412_120820.vital,1.0
INTELLIVUE/ECG_HR,box14,7gibrwfgp_250412_120820.vital,1.0
INTELLIVUE/RR,box14,7gibrwfgp_250412_120820.vital,1.0
INTELLIVUE/ECG_VPC_CNT,box14,7gibrwfgp_250412_120820.vital,1.0
INTELLIVUE/NIBP_SYS,box14,7gibrwfgp_250412_120820.vital,1.0
INTELLIVUE/NIBP_DIA,box14,7gibrwfgp_250412_120820.vital,1.0
INTELLIVUE/NIBP_MEAN,box14,7gibrwfgp_250412_120820.vital,1.0
INTELLIVUE/NIBP_HR,box14,7gibrwfgp_250412_120820.vital,1.0
INTELLIVUE/ECG_II,box14,7gibrwfgp_250412_120820.vital,500.0
INTELLIVUE/PLETH,box14,7gibrwfgp_250412_120820.vital,125.0
INTELLIVUE/RESP,box14,7gibrwfgp_250412_120820.vital,62.5
INTELLIVUE/ICP,box14,7gibrwfgp_250412_120820.vital,125.0
INTELLIVUE/FIO2,box14,7gibrwfgp_250506_160131.vital,1.0
INTELLIVUE/PLETH_SAT_O2,box14,7gibrwfgp_250506_160131.vital,1.0
INTELLIVUE/PLETH_HR,box14,7gibrwfgp_250506_160131.vital,1.0
INTELLIVUE/PLETH_PERF_REL,box14,7gibrwfgp_250506_160131.vital,1.0
INTELLIVUE/ECG_HR,box14,7gibrwfgp_250506_160131.vital,1.0
INTELLIVUE/RR,box14,7gibrwfgp_250506_160131.vital,1.0
INTELLIVUE/ECG_VPC_CNT,box14,7gibrwfgp_250506_160131.vital,1.0
INTELLIVUE/NIBP_SYS,box14,7gibrwfgp_250506_160131.vital,1.0
INTELLIVUE/NIBP_DIA,box14,7gibrwfgp_250506_160131.vital,1.0
INTELLIVUE/NIBP_MEAN,box14,7gibrwfgp_250506_160131.vital,1.0
INTELLIVUE/NIBP_HR,box14,7gibrwfgp_250506_160131.vital,1.0
INTELLIVUE/FLOW_WAV,box14,7gibrwfgp_250506_160131.vital,125.0
INTELLIVUE/AWP_WAV,box14,7gibrwfgp_250506_160131.vital,125.0
INTELLIVUE/ECG_II,box14,7gibrwfgp_250506_160131.vital,500.0
INTELLIVUE/PLETH,box14,7gibrwfgp_250506_160131.vital,125.0
INTELLIVUE/RESP,box14,7gibrwfgp_250506_160131.vital,62.5
INTELLIVUE/ECG_II,box14,7gibrwfgp_250508_195145.vital,500.0
INTELLIVUE/PLETH,box14,7gibrwfgp_250508_195145.vital,125.0
INTELLIVUE/RESP,box14,7gibrwfgp_250508_195145.vital,62.5
INTELLIVUE/PLETH_SAT_O2,box14,7gibrwfgp_250508_195145.vital,1.0
INTELLIVUE/PLETH_HR,box14,7gibrwfgp_250508_195145.vital,1.0
INTELLIVUE/PLETH_PERF_REL,box14,7gibrwfgp_250508_195145.vital,1.0
INTELLIVUE/ECG_HR,box14,7gibrwfgp_250508_195145.vital,1.0
INTELLIVUE/ECG_VPC_CNT,box14,7gibrwfgp_250508_195145.vital,1.0
INTELLIVUE/NIBP_SYS,box14,7gibrwfgp_250508_195145.vital,1.0
INTELLIVUE/NIBP_DIA,box14,7gibrwfgp_250508_195145.vital,1.0
INTELLIVUE/NIBP_MEAN,box14,7gibrwfgp_250508_195145.vital,1.0
INTELLIVUE/NIBP_HR,box14,7gibrwfgp_250508_195145.vital,1.0
INTELLIVUE/RR,box14,7gibrwfgp_250508_195145.vital,1.0
INTELLIVUE/PLETH_SAT_O2,box14,7gibrwfgp_250505_200040.vital,1.0
INTELLIVUE/PLETH_HR,box14,7gibrwfgp_250505_200040.vital,1.0
INTELLIVUE/PLETH_PERF_REL,box14,7gibrwfgp_250505_200040.vital,1.0
INTELLIVUE/ECG_HR,box14,7gibrwfgp_250505_200040.vital,1.0
INTELLIVUE/RR,box14,7gibrwfgp_250505_200040.vital,1.0
INTELLIVUE/ECG_VPC_CNT,box14,7gibrwfgp_250505_200040.vital,1.0
INTELLIVUE/ECG_II,box14,7gibrwfgp_250505_200040.vital,500.0
INTELLIVUE/PLETH,box14,7gibrwfgp_250505_200040.vital,125.0
INTELLIVUE/RESP,box14,7gibrwfgp_250505_200040.vital,62.5
INTELLIVUE/NIBP_SYS,box14,7gibrwfgp_250505_200040.vital,1.0
INTELLIVUE/NIBP_DIA,box14,7gibrwfgp_250505_200040.vital,1.0
INTELLIVUE/NIBP_MEAN,box14,7gibrwfgp_250505_200040.vital,1.0
INTELLIVUE/NIBP_HR,box14,7gibrwfgp_250505_200040.vital,1.0
INTELLIVUE/CO2,box14,7gibrwfgp_250505_200040.vital,62.5
INTELLIVUE/AWAY_CO2_ET,box14,7gibrwfgp_250505_200040.vital,1.0
INTELLIVUE/AWAY_CO2_INSP_MIN,box14,7gibrwfgp_250505_200040.vital,1.0
INTELLIVUE/FIO2,box14,7gibrwfgp_250505_200040.vital,1.0
INTELLIVUE/VENT_RR,box14,7gibrwfgp_250505_200040.vital,1.0
INTELLIVUE/VENT_RR_SPONT,box14,7gibrwfgp_250505_200040.vital,1.0
INTELLIVUE/TV_EXP,box14,7gibrwfgp_250505_200040.vital,1.0
INTELLIVUE/TV_INSP,box14,7gibrwfgp_250505_200040.vital,1.0
INTELLIVUE/MV_EXP,box14,7gibrwfgp_250505_200040.vital,1.0
INTELLIVUE/MV_INSP,box14,7gibrwfgp_250505_200040.vital,1.0
INTELLIVUE/PIP_CMH2O,box14,7gibrwfgp_250505_200040.vital,1.0
INTELLIVUE/PEEP_CMH2O,box14,7gibrwfgp_250505_200040.vital,1.0
INTELLIVUE/FLOW_WAV,box14,7gibrwfgp_250505_200040.vital,125.0
INTELLIVUE/AWP_WAV,box14,7gibrwfgp_250505_200040.vital,125.0
INTELLIVUE/PLETH_SAT_O2,box14,7gibrwfgp_251215_123436.vital,1.0
INTELLIVUE/PLETH_HR,box14,7gibrwfgp_251215_123436.vital,1.0
INTELLIVUE/PLETH_PERF_REL,box14,7gibrwfgp_251215_123436.vital,1.0
INTELLIVUE/NIBP_SYS,box14,7gibrwfgp_251215_123436.vital,1.0
INTELLIVUE/NIBP_DIA,box14,7gibrwfgp_251215_123436.vital,1.0
INTELLIVUE/NIBP_MEAN,box14,7gibrwfgp_251215_123436.vital,1.0
INTELLIVUE/NIBP_HR,box14,7gibrwfgp_251215_123436.vital,1.0
INTELLIVUE/ECG_HR,box14,7gibrwfgp_251215_123436.vital,1.0
INTELLIVUE/RR,box14,7gibrwfgp_251215_123436.vital,1.0
INTELLIVUE/ECG_VPC_CNT,box14,7gibrwfgp_251215_123436.vital,1.0
INTELLIVUE/ECG_II,box14,7gibrwfgp_251215_123436.vital,500.0
INTELLIVUE/PLETH,box14,7gibrwfgp_251215_123436.vital,125.0
INTELLIVUE/RESP,box14,7gibrwfgp_251215_123436.vital,62.5
INTELLIVUE/ECG_II,box14,7gibrwfgp_250216_111849.vital,500.0
INTELLIVUE/PLETH,box14,7gibrwfgp_250216_111849.vital,125.0
INTELLIVUE/RESP,box14,7gibrwfgp_250216_111849.vital,62.5
INTELLIVUE/ECG_III,box14,7gibrwfgp_250216_111849.vital,500.0
INTELLIVUE/PLETH_SAT_O2,box14,7gibrwfgp_250216_111849.vital,1.0
INTELLIVUE/PLETH_HR,box14,7gibrwfgp_250216_111849.vital,1.0
INTELLIVUE/PLETH_PERF_REL,box14,7gibrwfgp_250216_111849.vital,1.0
INTELLIVUE/NIBP_SYS,box14,7gibrwfgp_250216_111849.vital,1.0
INTELLIVUE/NIBP_DIA,box14,7gibrwfgp_250216_111849.vital,1.0
INTELLIVUE/NIBP_MEAN,box14,7gibrwfgp_250216_111849.vital,1.0
INTELLIVUE/NIBP_HR,box14,7gibrwfgp_250216_111849.vital,1.0
INTELLIVUE/ECG_HR,box14,7gibrwfgp_250216_111849.vital,1.0
INTELLIVUE/ST_I,box14,7gibrwfgp_250216_111849.vital,1.0
INTELLIVUE/ST_II,box14,7gibrwfgp_250216_111849.vital,1.0
INTELLIVUE/ST_III,box14,7gibrwfgp_250216_111849.vital,1.0
INTELLIVUE/ST_AVR,box14,7gibrwfgp_250216_111849.vital,1.0
INTELLIVUE/ST_AVL,box14,7gibrwfgp_250216_111849.vital,1.0
INTELLIVUE/ST_AVF,box14,7gibrwfgp_250216_111849.vital,1.0
INTELLIVUE/ST_V1,box14,7gibrwfgp_250216_111849.vital,1.0
INTELLIVUE/ST_V2,box14,7gibrwfgp_250216_111849.vital,1.0
INTELLIVUE/ST_V3,box14,7gibrwfgp_250216_111849.vital,1.0
INTELLIVUE/ST_V4,box14,7gibrwfgp_250216_111849.vital,1.0
INTELLIVUE/ST_V5,box14,7gibrwfgp_250216_111849.vital,1.0
INTELLIVUE/ST_V6,box14,7gibrwfgp_250216_111849.vital,1.0
INTELLIVUE/RR,box14,7gibrwfgp_250216_111849.vital,1.0
INTELLIVUE/ECG_VPC_CNT,box14,7gibrwfgp_250216_111849.vital,1.0
INTELLIVUE/ABP_MEAN,box14,7gibrwfgp_250528_122236.vital,1.0
INTELLIVUE/ABP_SYS,box14,7gibrwfgp_250528_122236.vital,1.0
INTELLIVUE/ABP_DIA,box14,7gibrwfgp_250528_122236.vital,1.0
INTELLIVUE/ABP_HR,box14,7gibrwfgp_250528_122236.vital,1.0
INTELLIVUE/PLETH_SAT_O2,box14,7gibrwfgp_250528_122236.vital,1.0
INTELLIVUE/PLETH_HR,box14,7gibrwfgp_250528_122236.vital,1.0
INTELLIVUE/PLETH_PERF_REL,box14,7gibrwfgp_250528_122236.vital,1.0
INTELLIVUE/ECG_HR,box14,7gibrwfgp_250528_122236.vital,1.0
INTELLIVUE/ST_I,box14,7gibrwfgp_250528_122236.vital,1.0
INTELLIVUE/ST_II,box14,7gibrwfgp_250528_122236.vital,1.0
INTELLIVUE/ST_III,box14,7gibrwfgp_250528_122236.vital,1.0
INTELLIVUE/ST_AVR,box14,7gibrwfgp_250528_122236.vital,1.0
INTELLIVUE/ST_AVL,box14,7gibrwfgp_250528_122236.vital,1.0
INTELLIVUE/ST_AVF,box14,7gibrwfgp_250528_122236.vital,1.0
INTELLIVUE/ST_V1,box14,7gibrwfgp_250528_122236.vital,1.0
INTELLIVUE/ST_V2,box14,7gibrwfgp_250528_122236.vital,1.0
INTELLIVUE/ST_V3,box14,7gibrwfgp_250528_122236.vital,1.0
INTELLIVUE/ST_V4,box14,7gibrwfgp_250528_122236.vital,1.0
INTELLIVUE/ST_V5,box14,7gibrwfgp_250528_122236.vital,1.0
INTELLIVUE/ST_V6,box14,7gibrwfgp_250528_122236.vital,1.0
INTELLIVUE/ECG_II,box14,7gibrwfgp_250528_122236.vital,500.0
INTELLIVUE/PLETH,box14,7gibrwfgp_250528_122236.vital,125.0
INTELLIVUE/RESP,box14,7gibrwfgp_250528_122236.vital,62.5
INTELLIVUE/ECG_III,box14,7gibrwfgp_250528_122236.vital,500.0
INTELLIVUE/ABP,box14,7gibrwfgp_250528_122236.vital,125.0
INTELLIVUE/ECG_VPC_CNT,box14,7gibrwfgp_250528_122236.vital,1.0
INTELLIVUE/FIO2,box14,7gibrwfgp_250506_185930.vital,1.0
INTELLIVUE/PLETH_SAT_O2,box14,7gibrwfgp_250506_185930.vital,1.0
INTELLIVUE/PLETH_HR,box14,7gibrwfgp_250506_185930.vital,1.0
INTELLIVUE/PLETH_PERF_REL,box14,7gibrwfgp_250506_185930.vital,1.0
INTELLIVUE/ECG_HR,box14,7gibrwfgp_250506_185930.vital,1.0
INTELLIVUE/RR,box14,7gibrwfgp_250506_185930.vital,1.0
INTELLIVUE/ECG_VPC_CNT,box14,7gibrwfgp_250506_185930.vital,1.0
INTELLIVUE/NIBP_SYS,box14,7gibrwfgp_250506_185930.vital,1.0
INTELLIVUE/NIBP_DIA,box14,7gibrwfgp_250506_185930.vital,1.0
INTELLIVUE/NIBP_MEAN,box14,7gibrwfgp_250506_185930.vital,1.0
INTELLIVUE/NIBP_HR,box14,7gibrwfgp_250506_185930.vital,1.0
INTELLIVUE/FLOW_WAV,box14,7gibrwfgp_250506_185930.vital,125.0
INTELLIVUE/AWP_WAV,box14,7gibrwfgp_250506_185930.vital,125.0
INTELLIVUE/ECG_II,box14,7gibrwfgp_250506_185930.vital,500.0
INTELLIVUE/PLETH,box14,7gibrwfgp_250506_185930.vital,125.0
INTELLIVUE/RESP,box14,7gibrwfgp_250506_185930.vital,62.5
INTELLIVUE/PLETH_SAT_O2,box2,fdrbsau47_250724_063429.vital,1.0
INTELLIVUE/PLETH_HR,box2,fdrbsau47_250724_063429.vital,1.0
INTELLIVUE/PLETH_PERF_REL,box2,fdrbsau47_250724_063429.vital,1.0
INTELLIVUE/NIBP_SYS,box2,fdrbsau47_250724_063429.vital,1.0
INTELLIVUE/NIBP_DIA,box2,fdrbsau47_250724_063429.vital,1.0
INTELLIVUE/NIBP_MEAN,box2,fdrbsau47_250724_063429.vital,1.0
INTELLIVUE/NIBP_HR,box2,fdrbsau47_250724_063429.vital,1.0
INTELLIVUE/ECG_HR,box2,fdrbsau47_250724_063429.vital,1.0
INTELLIVUE/RR,box2,fdrbsau47_250724_063429.vital,1.0
INTELLIVUE/ST_I,box2,fdrbsau47_250724_063429.vital,1.0
INTELLIVUE/ST_II,box2,fdrbsau47_250724_063429.vital,1.0
INTELLIVUE/ST_III,box2,fdrbsau47_250724_063429.vital,1.0
INTELLIVUE/ST_AVR,box2,fdrbsau47_250724_063429.vital,1.0
INTELLIVUE/ST_AVL,box2,fdrbsau47_250724_063429.vital,1.0
INTELLIVUE/ST_AVF,box2,fdrbsau47_250724_063429.vital,1.0
INTELLIVUE/ECG_VPC_CNT,box2,fdrbsau47_250724_063429.vital,1.0
INTELLIVUE/ABP_MEAN,box2,fdrbsau47_250724_063429.vital,1.0
INTELLIVUE/ABP_SYS,box2,fdrbsau47_250724_063429.vital,1.0
INTELLIVUE/ABP_DIA,box2,fdrbsau47_250724_063429.vital,1.0
INTELLIVUE/ABP_HR,box2,fdrbsau47_250724_063429.vital,1.0
INTELLIVUE/PLETH,box2,fdrbsau47_250724_063429.vital,125.0
INTELLIVUE/ECG_III,box2,fdrbsau47_250724_063429.vital,500.0
INTELLIVUE/ABP,box2,fdrbsau47_250724_063429.vital,125.0
INTELLIVUE/ECG_II,box2,fdrbsau47_250724_063429.vital,500.0
INTELLIVUE/ST_MCL,box2,fdrbsau47_250724_063429.vital,1.0
INTELLIVUE/FIO2,box14,7gibrwfgp_250322_095537.vital,1.0
INTELLIVUE/VENT_RR,box14,7gibrwfgp_250322_095537.vital,1.0
INTELLIVUE/VENT_RR_SPONT,box14,7gibrwfgp_250322_095537.vital,1.0
INTELLIVUE/TV_EXP,box14,7gibrwfgp_250322_095537.vital,1.0
INTELLIVUE/TV_INSP,box14,7gibrwfgp_250322_095537.vital,1.0
INTELLIVUE/MV_EXP,box14,7gibrwfgp_250322_095537.vital,1.0
INTELLIVUE/MV_INSP,box14,7gibrwfgp_250322_095537.vital,1.0
INTELLIVUE/PIP_CMH2O,box14,7gibrwfgp_250322_095537.vital,1.0
INTELLIVUE/PEEP_CMH2O,box14,7gibrwfgp_250322_095537.vital,1.0
INTELLIVUE/ABP_MEAN,box14,7gibrwfgp_250322_095537.vital,1.0
INTELLIVUE/ABP_SYS,box14,7gibrwfgp_250322_095537.vital,1.0
INTELLIVUE/ABP_DIA,box14,7gibrwfgp_250322_095537.vital,1.0
INTELLIVUE/ABP_HR,box14,7gibrwfgp_250322_095537.vital,1.0
INTELLIVUE/PLETH_SAT_O2,box14,7gibrwfgp_250322_095537.vital,1.0
INTELLIVUE/PLETH_HR,box14,7gibrwfgp_250322_095537.vital,1.0
INTELLIVUE/PLETH_PERF_REL,box14,7gibrwfgp_250322_095537.vital,1.0
INTELLIVUE/ECG_HR,box14,7gibrwfgp_250322_095537.vital,1.0
INTELLIVUE/RR,box14,7gibrwfgp_250322_095537.vital,1.0
INTELLIVUE/ECG_VPC_CNT,box14,7gibrwfgp_250322_095537.vital,1.0
INTELLIVUE/AWAY_CO2_ET,box14,7gibrwfgp_250322_095537.vital,1.0
INTELLIVUE/AWAY_CO2_INSP_MIN,box14,7gibrwfgp_250322_095537.vital,1.0
INTELLIVUE/FLOW_WAV,box14,7gibrwfgp_250322_095537.vital,125.0
INTELLIVUE/AWP_WAV,box14,7gibrwfgp_250322_095537.vital,125.0
INTELLIVUE/ECG_II,box14,7gibrwfgp_250322_095537.vital,500.0
INTELLIVUE/PLETH,box14,7gibrwfgp_250322_095537.vital,125.0
INTELLIVUE/CO2,box14,7gibrwfgp_250322_095537.vital,62.5
INTELLIVUE/RESP,box14,7gibrwfgp_250322_095537.vital,62.5
INTELLIVUE/ABP,box14,7gibrwfgp_250322_095537.vital,125.0
INTELLIVUE/ECG_II,box14,7gibrwfgp_241109_012052.vital,500.0
INTELLIVUE/PLETH,box14,7gibrwfgp_241109_012052.vital,125.0
INTELLIVUE/CO2,box14,7gibrwfgp_241109_012052.vital,62.5
INTELLIVUE/RESP,box14,7gibrwfgp_241109_012052.vital,62.5
INTELLIVUE/EEG,box14,7gibrwfgp_241109_012052.vital,125.0
INTELLIVUE/FLOW_WAV,box14,7gibrwfgp_241109_012052.vital,125.0
INTELLIVUE/AWP_WAV,box14,7gibrwfgp_241109_012052.vital,125.0
INTELLIVUE/BT_SKIN,box14,7gibrwfgp_241109_012052.vital,1.0
INTELLIVUE/ABP_MEAN,box14,7gibrwfgp_241109_012052.vital,1.0
INTELLIVUE/ABP_SYS,box14,7gibrwfgp_241109_012052.vital,1.0
INTELLIVUE/ABP_DIA,box14,7gibrwfgp_241109_012052.vital,1.0
INTELLIVUE/ABP_HR,box14,7gibrwfgp_241109_012052.vital,1.0
INTELLIVUE/PLETH_SAT_O2,box14,7gibrwfgp_241109_012052.vital,1.0
INTELLIVUE/PLETH_HR,box14,7gibrwfgp_241109_012052.vital,1.0
INTELLIVUE/PLETH_PERF_REL,box14,7gibrwfgp_241109_012052.vital,1.0
INTELLIVUE/ECG_HR,box14,7gibrwfgp_241109_012052.vital,1.0
INTELLIVUE/RR,box14,7gibrwfgp_241109_012052.vital,1.0
INTELLIVUE/ECG_VPC_CNT,box14,7gibrwfgp_241109_012052.vital,1.0
INTELLIVUE/AWAY_CO2_ET,box14,7gibrwfgp_241109_012052.vital,1.0
INTELLIVUE/AWAY_CO2_INSP_MIN,box14,7gibrwfgp_241109_012052.vital,1.0
INTELLIVUE/EEG_BIS,box14,7gibrwfgp_241109_012052.vital,1.0
INTELLIVUE/EEG_BIS_SQI,box14,7gibrwfgp_241109_012052.vital,1.0
INTELLIVUE/EMG_ELEC_POTL_MUSCL,box14,7gibrwfgp_241109_012052.vital,1.0
INTELLIVUE/EEG_RATIO_SUPPRN,box14,7gibrwfgp_241109_012052.vital,1.0
INTELLIVUE/FIO2,box14,7gibrwfgp_241109_012052.vital,1.0
INTELLIVUE/VENT_RR,box14,7gibrwfgp_241109_012052.vital,1.0
INTELLIVUE/VENT_RR_SPONT,box14,7gibrwfgp_241109_012052.vital,1.0
INTELLIVUE/TV_EXP,box14,7gibrwfgp_241109_012052.vital,1.0
INTELLIVUE/TV_INSP,box14,7gibrwfgp_241109_012052.vital,1.0
INTELLIVUE/MV_EXP,box14,7gibrwfgp_241109_012052.vital,1.0
INTELLIVUE/MV_INSP,box14,7gibrwfgp_241109_012052.vital,1.0
INTELLIVUE/PIP_CMH2O,box14,7gibrwfgp_241109_012052.vital,1.0
INTELLIVUE/PPLAT_CMH2O,box14,7gibrwfgp_241109_012052.vital,1.0
INTELLIVUE/PEEP_CMH2O,box14,7gibrwfgp_241109_012052.vital,1.0
INTELLIVUE/ABP,box14,7gibrwfgp_241109_012052.vital,125.0
INTELLIVUE/PLETH_SAT_O2,box2,fdrbsau47_251002_194734.vital,1.0
