filename,box,pct_non_nan,std,flatline_pct
bqmn4pefx_250613_185107.vital,box12,99.41,13.842373847961426,0.0
bqmn4pefx_250407_095005.vital,box12,89.35,1.789686679840088,0.0
bqmn4pefx_250619_112134.vital,box12,87.51,1.0899302959442139,0.0
bqmn4pefx_250614_004156.vital,box12,71.2,1.613193154335022,0.0
kuigebjtu_250727_181211.vital,box12,97.11,0.30434465408325195,0.0
bqmn4pefx_250625_114111.vital,box12,85.22,0.0,100.0
kuigebjtu_251224_235909.vital,box12,93.12,1.5167537927627563,0.0
bqmn4pefx_250504_160015.vital,box12,99.92,14.887835502624512,0.0
bqmn4pefx_250609_223011.vital,box12,93.36,1.5826376676559448,0.0
bqmn4pefx_250407_195104.vital,box12,99.76,8.352015495300293,0.0
kuigebjtu_251126_163002.vital,box12,99.46,15.660730361938477,0.0
bqmn4pefx_250503_070126.vital,box12,95.69,1.0391091108322144,0.0
bqmn4pefx_250610_222651.vital,box12,63.78,0.5900304913520813,0.0
bqmn4pefx_250611_104055.vital,box12,99.94,15.383702278137207,0.0
kuigebjtu_250712_185942.vital,box12,99.94,14.461098670959473,0.0
bqmn4pefx_250611_185045.vital,box12,30.5,0.5123257637023926,0.0
kuigebjtu_250511_134430.vital,box12,99.88,15.525949478149414,0.0
bqmn4pefx_250328_125944.vital,box12,55.56,9.81337833404541,0.0
bqmn4pefx_250618_054224.vital,box12,96.62,1.796573519706726,0.0
bqmn4pefx_250503_185329.vital,box12,99.1,4.963324069976807,0.0
kuigebjtu_250707_193235.vital,box12,66.67,0.0,100.0
bqmn4pefx_250526_231151.vital,box12,99.89,13.708742141723633,0.0
bqmn4pefx_250407_144326.vital,box12,99.69,14.876893043518066,0.0
kuigebjtu_251128_210606.vital,box12,43.41,1.7802225351333618,0.0
kuigebjtu_251009_023612.vital,box12,97.61,1.3623876571655273,0.0
kuigebjtu_251020_223308.vital,box12,91.54,0.9932069182395935,0.0
bqmn4pefx_250402_184822.vital,box12,89.48,0.5878776907920837,0.0
bqmn4pefx_250404_175320.vital,box12,99.84,12.425666809082031,0.0
kuigebjtu_251019_162321.vital,box12,97.58,0.7352243065834045,0.0
kuigebjtu_251120_194957.vital,box12,98.89,16.0634822845459,0.0
bqmn4pefx_250425_143752.vital,box12,76.8,3.4125618934631348,0.0
bqmn4pefx_250425_153923.vital,box12,84.97,1.5463372468948364,0.0
bqmn4pefx_250625_140734.vital,box12,97.59,0.0,100.0
bqmn4pefx_250611_165920.vital,box12,41.9,0.8272571563720703,0.0
kuigebjtu_251019_110624.vital,box12,94.81,1.4564753770828247,0.0
kuigebjtu_251025_084141.vital,box12,93.94,1.9465066194534302,0.0
kuigebjtu_251213_024755.vital,box12,99.89,15.320699691772461,0.0
kuigebjtu_251025_063441.vital,box12,99.84,6.682192325592041,0.0
kuigebjtu_251021_113443.vital,box12,76.2,0.6635997295379639,0.0
kuigebjtu_260115_174930.vital,box12,96.93,2.581413984298706,0.0
bqmn4pefx_250614_013303.vital,box12,70.11,1.866687536239624,0.0
bqmn4pefx_250611_180114.vital,box12,11.73,0.6721522808074951,0.0
bqmn4pefx_250406_225415.vital,box12,99.92,14.068922996520996,0.0
kuigebjtu_251024_224827.vital,box12,93.56,1.521567940711975,0.0
bqmn4pefx_250614_095515.vital,box12,99.68,12.281825065612793,0.0
bqmn4pefx_250425_132029.vital,box12,99.61,10.532459259033203,0.0
kuigebjtu_251128_112501.vital,box12,95.36,0.783434271812439,0.0
kuigebjtu_251123_112716.vital,box12,99.74,15.373313903808594,0.0
bqmn4pefx_250430_172647.vital,box12,93.24,0.7264975905418396,0.0
kuigebjtu_251010_122503.vital,box12,97.16,1.35495126247406,0.0
bqmn4pefx_250611_020120.vital,box12,99.8,14.855917930603027,0.0
kuigebjtu_260113_192932.vital,box12,99.95,14.277080535888672,0.0
bqmn4pefx_250221_160648.vital,box12,99.96,15.495671272277832,0.0
kuigebjtu_251126_101012.vital,box12,99.23,15.757311820983887,0.0
kuigebjtu_260115_105429.vital,box12,99.93,14.752869606018066,0.0
bqmn4pefx_250610_142214.vital,box12,97.45,0.9918314218521118,0.0
bqmn4pefx_250612_205047.vital,box12,68.92,1.071549415588379,0.0
kuigebjtu_251008_051450.vital,box12,99.95,14.036783218383789,0.0
bqmn4pefx_250611_202535.vital,box12,99.91,14.59274673461914,0.0
bqmn4pefx_250430_011928.vital,box12,99.95,15.09937572479248,0.0
bqmn4pefx_250609_193900.vital,box12,41.69,1.305618166923523,0.0
bqmn4pefx_250619_121614.vital,box12,99.84,10.802717208862305,0.0
kuigebjtu_251025_212829.vital,box12,94.17,1.1237894296646118,0.0
kuigebjtu_251214_112510.vital,box12,81.98,3.0784432888031006,0.0
kuigebjtu_251025_163113.vital,box12,93.69,1.9558629989624023,0.0
bqmn4pefx_250611_192912.vital,box12,99.43,10.04368782043457,0.0
bqmn4pefx_250504_210305.vital,box12,97.13,0.7414917945861816,0.0
kuigebjtu_250726_075914.vital,box12,93.0,7.136760711669922,0.0
kuigebjtu_260112_234824.vital,box12,99.93,15.069252014160156,0.0
bqmn4pefx_250403_102727.vital,box12,99.37,6.206787109375,0.0
bqmn4pefx_250625_060850.vital,box12,99.79,9.00173568725586,0.0
bqmn4pefx_250407_210027.vital,box12,99.88,12.943866729736328,0.0
kuigebjtu_251125_121207.vital,box12,99.37,15.860339164733887,0.0
bqmn4pefx_250506_053333.vital,box12,79.77,1.3797380924224854,0.0
kuigebjtu_251124_091558.vital,box12,99.83,15.68019962310791,0.0
kuigebjtu_251127_164018.vital,box12,99.93,15.78737735748291,0.0
bqmn4pefx_250403_105705.vital,box12,80.87,0.9333927035331726,0.0
bqmn4pefx_250425_151800.vital,box12,61.08,1.2451450824737549,0.0
bqmn4pefx_250405_205514.vital,box12,99.72,13.400433540344238,0.0
kuigebjtu_251128_221742.vital,box12,99.92,15.072699546813965,0.0
kuigebjtu_251125_053154.vital,box12,99.92,15.947251319885254,0.0
kuigebjtu_251214_111714.vital,box12,99.03,7.38746452331543,0.0
bqmn4pefx_250406_154529.vital,box12,99.65,14.389673233032227,0.0
bqmn4pefx_250401_230513.vital,box12,99.93,14.62060260772705,0.0
kuigebjtu_260114_164534.vital,box12,91.56,0.6035488843917847,0.0
bqmn4pefx_250609_084517.vital,box12,99.96,14.016631126403809,0.0
bqmn4pefx_250403_154355.vital,box12,99.97,13.096270561218262,0.0
kuigebjtu_251215_062428.vital,box12,99.74,15.685635566711426,0.0
bqmn4pefx_250526_201912.vital,box12,99.89,16.15462303161621,0.0
kuigebjtu_251025_145001.vital,box12,85.45,1.6114208698272705,0.0
kuigebjtu_260109_114509.vital,box12,99.92,14.221172332763672,0.0
kuigebjtu_251129_181031.vital,box12,94.82,1.1648985147476196,0.0
bqmn4pefx_250221_091550.vital,box12,92.74,1.1914701461791992,0.0
kuigebjtu_251129_120300.vital,box12,99.21,13.180051803588867,0.0
bqmn4pefx_250402_230651.vital,box12,99.89,12.660975456237793,0.0
bqmn4pefx_250222_115253.vital,box12,96.79,1.8671865463256836,0.0
kuigebjtu_251207_084433.vital,box12,99.4,14.763749122619629,0.0
kuigebjtu_250710_103544.vital,box12,99.89,14.281255722045898,0.0
bqmn4pefx_250610_230509.vital,box12,99.83,16.052968978881836,0.0
bqmn4pefx_250430_165051.vital,box12,99.35,14.850849151611328,0.0
kuigebjtu_251019_100655.vital,box12,88.91,1.0470247268676758,0.0
kuigebjtu_251009_161036.vital,box12,69.02,0.9307020306587219,0.0
bqmn4pefx_250324_083022.vital,box12,92.29,2.344021797180176,0.0
bqmn4pefx_250408_143536.vital,box12,99.64,12.171417236328125,0.0
bqmn4pefx_250406_161834.vital,box12,90.6,1.1435582637786865,0.0
bqmn4pefx_250611_233752.vital,box12,94.68,1.4226408004760742,0.0
kuigebjtu_251021_094032.vital,box12,92.73,1.3618990182876587,0.0
kuigebjtu_251020_021240.vital,box12,96.66,1.4935040473937988,0.0
kuigebjtu_250705_193229.vital,box12,96.25,2.117276430130005,0.0
kuigebjtu_251121_173919.vital,box12,61.63,0.818787693977356,0.0
bqmn4pefx_250613_202316.vital,box12,85.97,1.9665900468826294,0.0
kuigebjtu_251204_154755.vital,box12,99.86,13.974818229675293,0.0
kuigebjtu_251125_093347.vital,box12,94.42,1.876975417137146,0.0
bqmn4pefx_250425_095350.vital,box12,68.78,1.7071939706802368,0.0
bqmn4pefx_250609_203800.vital,box12,93.13,1.4620201587677002,0.0
bqmn4pefx_250611_052412.vital,box12,68.49,1.1578954458236694,0.0
kuigebjtu_250709_155351.vital,box12,99.93,6.441544055938721,0.0
bqmn4pefx_250610_094435.vital,box12,94.75,1.084479570388794,0.0
kuigebjtu_251021_121653.vital,box12,96.42,1.4536373615264893,0.0
kuigebjtu_260115_170252.vital,box12,86.62,0.40113237500190735,0.0
kuigebjtu_251022_100729.vital,box12,13.71,0.20931269228458405,0.0
bqmn4pefx_250425_103402.vital,box12,61.31,6.835238933563232,0.0
kuigebjtu_260121_161653.vital,box12,0,0,1
kuigebjtu_251003_193530.vital,box12,96.99,2.263707160949707,0.0
kuigebjtu_250511_205154.vital,box12,99.94,14.80710506439209,0.0
n7tdnucwu_250402_183653.vital,box13,98.92,5.902608871459961,0.0
n7tdnucwu_250404_132516.vital,box13,99.32,5.872993469238281,0.0
kuigebjtu_251004_160700.vital,box12,97.17,1.4660613536834717,0.0
n7tdnucwu_250410_123922.vital,box13,9.61,1.8440736532211304,0.0
n7tdnucwu_250222_024741.vital,box13,90.9,1.6321905851364136,0.0
n7tdnucwu_250327_203842.vital,box13,98.41,1.4934988021850586,0.0
n7tdnucwu_250319_232302.vital,box13,99.8,12.249414443969727,0.0
n7tdnucwu_250410_135440.vital,box13,99.41,6.722637176513672,0.0
n7tdnucwu_241209_194940.vital,box13,97.33,1.7554796934127808,0.0
n7tdnucwu_241222_053412.vital,box13,99.08,4.760202407836914,0.0
n7tdnucwu_250406_172419.vital,box13,69.63,8.308279991149902,0.0
n7tdnucwu_250402_120135.vital,box13,34.59,2.247722864151001,0.0
n7tdnucwu_250407_074801.vital,box13,80.3,3.7766995429992676,0.0
n7tdnucwu_250405_191818.vital,box13,99.47,5.671018600463867,0.0
n7tdnucwu_250407_215928.vital,box13,99.52,9.265824317932129,0.0
m7p28zbtf_241101_135915.vital,box13,93.94,0.7976449131965637,0.0
n7tdnucwu_250409_221244.vital,box13,99.31,9.066861152648926,0.0
n7tdnucwu_250406_101802.vital,box13,76.39,4.496677875518799,0.0
bqmn4pefx_250404_230358.vital,box12,99.87,11.91996955871582,0.0
m7p28zbtf_241102_174507.vital,box13,98.35,8.335039138793945,0.0
n7tdnucwu_250410_223157.vital,box13,84.01,4.161941051483154,0.0
n7tdnucwu_250406_134727.vital,box13,37.93,6.554319858551025,0.0
n7tdnucwu_250323_142916.vital,box13,59.51,8.543939590454102,0.0
n7tdnucwu_250403_223818.vital,box13,11.21,5.62639045715332,0.0
n7tdnucwu_250412_000906.vital,box13,2.28,0.9209217429161072,0.0
n7tdnucwu_250406_064001.vital,box13,99.24,8.887724876403809,0.0
n7tdnucwu_250124_212033.vital,box13,96.7,2.107839584350586,0.0
n7tdnucwu_250119_124808.vital,box13,99.96,15.924074172973633,0.0
n7tdnucwu_250407_231041.vital,box13,69.76,6.249963283538818,0.0
m7p28zbtf_241105_141132.vital,box13,77.39,1.9034162759780884,0.0
n7tdnucwu_250407_204239.vital,box13,98.88,12.968185424804688,0.0
n7tdnucwu_250403_133536.vital,box13,29.53,2.7993462085723877,0.0
n7tdnucwu_250107_110750.vital,box13,99.89,9.278818130493164,0.0
n7tdnucwu_250108_111435.vital,box13,83.67,4.210777282714844,0.0
n7tdnucwu_241209_163620.vital,box13,42.37,1.1846697330474854,0.0
n7tdnucwu_250320_143532.vital,box13,80.02,1.7827297449111938,0.0
n7tdnucwu_250103_104856.vital,box13,96.36,1.432200312614441,0.0
n7tdnucwu_250319_195123.vital,box13,14.36,3.464635133743286,0.0
n7tdnucwu_250411_124112.vital,box13,14.93,2.197145938873291,0.0
n7tdnucwu_241226_233609.vital,box13,99.94,7.009161472320557,0.0
n7tdnucwu_250321_192910.vital,box13,0.66,0.0,100.0
n7tdnucwu_250331_174248.vital,box13,35.18,3.5331227779388428,0.0
n7tdnucwu_250405_221943.vital,box13,99.69,5.8515167236328125,0.0
m7p28zbtf_241104_115518.vital,box13,99.93,13.845004081726074,0.0
n7tdnucwu_250328_210607.vital,box13,72.91,2.9497668743133545,0.0
n7tdnucwu_250407_165552.vital,box13,80.8,5.907773494720459,0.0
n7tdnucwu_250320_175021.vital,box13,65.28,1.983267068862915,0.0
n7tdnucwu_250404_084055.vital,box13,53.23,1.989166498184204,0.0
n7tdnucwu_250407_040726.vital,box13,99.85,12.959537506103516,0.0
n7tdnucwu_250130_161126.vital,box13,96.43,2.0474815368652344,0.0
n7tdnucwu_250108_133509.vital,box13,95.43,2.704038381576538,0.0
n7tdnucwu_250405_095104.vital,box13,60.56,3.279709815979004,0.0
n7tdnucwu_250408_060817.vital,box13,3.23,0.43474262952804565,0.0
n7tdnucwu_250221_173931.vital,box13,99.88,13.991847038269043,0.0
n7tdnucwu_250401_120106.vital,box13,99.7,11.72323989868164,0.0
m7p28zbtf_241104_081930.vital,box13,99.34,10.078824043273926,0.0
n7tdnucwu_250402_214219.vital,box13,95.24,2.0855979919433594,0.0
n7tdnucwu_250409_005518.vital,box13,3.24,0.15811388194561005,0.0
n7tdnucwu_250318_114515.vital,box13,99.41,13.99070930480957,0.0
n7tdnucwu_250322_153340.vital,box13,90.18,1.297597050666809,0.0
n7tdnucwu_250321_185333.vital,box13,82.86,0.6425855755805969,0.0
n7tdnucwu_250320_172745.vital,box13,99.85,11.386510848999023,0.0
n7tdnucwu_250411_125208.vital,box13,99.45,8.853996276855469,0.0
n7tdnucwu_250409_120853.vital,box13,25.66,8.452921867370605,0.0
n7tdnucwu_250404_175946.vital,box13,99.86,12.57995891571045,0.0
n7tdnucwu_250125_015533.vital,box13,97.38,3.6545889377593994,0.0
n7tdnucwu_250409_080242.vital,box13,33.02,2.288043975830078,0.0
n7tdnucwu_241221_184156.vital,box13,90.71,1.689354419708252,0.0
n7tdnucwu_250406_221415.vital,box13,99.39,9.439969062805176,0.0
n7tdnucwu_250321_083728.vital,box13,92.79,4.06638765335083,0.0
n7tdnucwu_250128_055150.vital,box13,93.63,1.1915265321731567,0.0
n7tdnucwu_250412_091024.vital,box13,93.2,1.2946043014526367,0.0
n7tdnucwu_241222_054018.vital,box13,91.93,1.9019144773483276,0.0
m7p28zbtf_241102_055229.vital,box13,99.06,4.410477161407471,0.0
n7tdnucwu_250408_170605.vital,box13,41.76,4.658918380737305,0.0
n7tdnucwu_250402_151754.vital,box13,98.44,11.100141525268555,0.0
n7tdnucwu_250403_193129.vital,box13,5.35,0.714605987071991,0.0
n7tdnucwu_250405_022745.vital,box13,43.54,2.1397440433502197,0.0
m7p28zbtf_241103_200525.vital,box13,99.73,14.898199081420898,0.0
m7p28zbtf_241101_204921.vital,box13,99.96,14.155184745788574,0.0
n7tdnucwu_250128_190940.vital,box13,99.94,15.40244197845459,0.0
n7tdnucwu_250329_164027.vital,box13,99.79,11.369250297546387,0.0
n7tdnucwu_250329_055719.vital,box13,92.71,4.815215110778809,0.0
n7tdnucwu_250327_190739.vital,box13,99.28,7.887962341308594,0.0
n7tdnucwu_241223_041017.vital,box13,99.93,14.447361946105957,0.0
n7tdnucwu_250114_003923.vital,box13,95.63,0.9956038594245911,0.0
n7tdnucwu_250403_230640.vital,box13,25.1,17.047611236572266,0.0
n7tdnucwu_250406_214738.vital,box13,99.25,12.861947059631348,0.0
n7tdnucwu_250113_193958.vital,box13,99.85,14.889886856079102,0.0
m7p28zbtf_241105_152116.vital,box13,2.91,0.26034101843833923,0.0
n7tdnucwu_250406_224300.vital,box13,62.71,4.977277755737305,0.0
n7tdnucwu_250402_052543.vital,box13,78.85,3.398855686187744,0.0
m7p28zbtf_241102_060143.vital,box13,99.71,10.358181953430176,0.0
n7tdnucwu_250407_023740.vital,box13,85.42,3.7483620643615723,0.0
n7tdnucwu_250410_024717.vital,box13,70.78,1.6920534372329712,0.0
n7tdnucwu_250329_181018.vital,box13,94.66,2.3543496131896973,0.0
n7tdnucwu_250402_013607.vital,box13,78.65,3.399418354034424,0.0
kuigebjtu_260107_141625.vital,box12,97.07,1.387300968170166,0.0
n7tdnucwu_250321_194307.vital,box13,64.53,1.2418464422225952,0.0
n7tdnucwu_250412_051426.vital,box13,99.78,14.666393280029297,0.0
m7p28zbtf_241103_173338.vital,box13,89.46,4.925275802612305,0.0
n7tdnucwu_250322_134742.vital,box13,99.85,14.493280410766602,0.0
n7tdnucwu_241222_044520.vital,box13,99.41,13.780023574829102,0.0
n7tdnucwu_250222_182547.vital,box13,99.95,10.618239402770996,0.0
n7tdnucwu_250404_130956.vital,box13,99.65,8.430872917175293,0.0
n7tdnucwu_250406_161815.vital,box13,99.74,11.856697082519531,0.0
n7tdnucwu_250127_111910.vital,box13,99.94,16.18021583557129,0.0
m7p28zbtf_241105_120318.vital,box13,93.55,2.5764269828796387,0.0
n7tdnucwu_250407_182226.vital,box13,99.48,14.90864372253418,0.0
n7tdnucwu_250224_164706.vital,box13,93.29,1.159575343132019,0.0
n7tdnucwu_250128_203207.vital,box13,92.39,0.9183111190795898,0.0
n7tdnucwu_250410_141837.vital,box13,99.71,7.045304775238037,0.0
n7tdnucwu_250323_114357.vital,box13,99.74,10.93724536895752,0.0
m7p28zbtf_241104_061357.vital,box13,50.9,1.2028506994247437,0.0
n7tdnucwu_250224_142336.vital,box13,99.47,9.003291130065918,0.0
m7p28zbtf_241103_145728.vital,box13,98.93,8.53622055053711,0.0
n7tdnucwu_250111_001101.vital,box13,99.97,14.56252384185791,0.0
n7tdnucwu_250411_162531.vital,box13,52.82,6.6866984367370605,0.0
n7tdnucwu_250119_020257.vital,box13,99.91,17.385141372680664,0.0
n7tdnucwu_250405_184009.vital,box13,3.23,0.31693145632743835,0.0
n7tdnucwu_250401_011910.vital,box13,99.32,9.033943176269531,0.0
n7tdnucwu_250101_173509.vital,box13,99.37,14.390302658081055,0.0
n7tdnucwu_250411_092747.vital,box13,99.87,6.593446254730225,0.0
n7tdnucwu_241225_010040.vital,box13,96.34,0.2591353952884674,0.0
n7tdnucwu_250411_164759.vital,box13,12.91,2.4692063331604004,0.0
n7tdnucwu_250112_130457.vital,box13,99.94,12.408543586730957,0.0
n7tdnucwu_250411_210449.vital,box13,99.44,7.012673854827881,0.0
n7tdnucwu_250402_091538.vital,box13,15.29,5.251002311706543,0.0
n7tdnucwu_250107_103557.vital,box13,81.28,1.942406177520752,0.0
n7tdnucwu_250121_160542.vital,box13,99.92,16.178863525390625,0.0
n7tdnucwu_250324_035102.vital,box13,33.64,7.452094554901123,0.0
n7tdnucwu_250331_145819.vital,box13,92.97,2.38102126121521,0.0
n7tdnucwu_250328_192442.vital,box13,78.45,6.070162773132324,0.0
n7tdnucwu_250401_154816.vital,box13,86.81,2.110924482345581,0.0
n7tdnucwu_250403_193918.vital,box13,3.23,0.20439624786376953,0.0
n7tdnucwu_250118_151750.vital,box13,99.84,14.825474739074707,0.0
m7p28zbtf_241102_093103.vital,box13,99.86,14.179489135742188,0.0
n7tdnucwu_250411_225900.vital,box13,21.18,3.0322329998016357,0.0
n7tdnucwu_250404_061953.vital,box13,16.99,1.1639888286590576,0.0
m7p28zbtf_241102_213235.vital,box13,99.61,3.7845606803894043,0.0
n7tdnucwu_241221_051630.vital,box13,93.03,1.5346360206604004,0.0
n7tdnucwu_250407_082944.vital,box13,99.53,9.551130294799805,0.0
n7tdnucwu_250410_164858.vital,box13,20.79,2.288346529006958,0.0
n7tdnucwu_250402_131922.vital,box13,99.49,12.316930770874023,0.0
n7tdnucwu_250401_012708.vital,box13,24.44,3.697725534439087,0.0
n7tdnucwu_250324_055002.vital,box13,57.83,7.876985549926758,0.0
n7tdnucwu_250125_093041.vital,box13,95.97,2.2147512435913086,0.0
n7tdnucwu_250321_220416.vital,box13,11.99,0.9662790894508362,0.0
n7tdnucwu_250410_010915.vital,box13,35.5,6.008494853973389,0.0
n7tdnucwu_250411_205704.vital,box13,8.19,1.3468444347381592,0.0
n7tdnucwu_250403_130141.vital,box13,99.82,9.786113739013672,0.0
m7p28zbtf_241103_193344.vital,box13,99.89,15.576017379760742,0.0
n7tdnucwu_250404_030604.vital,box13,21.35,0.6778919100761414,0.0
n7tdnucwu_250101_121142.vital,box13,99.92,8.930503845214844,0.0
n7tdnucwu_250409_110810.vital,box13,98.97,4.917561054229736,0.0
n7tdnucwu_250402_001651.vital,box13,86.92,2.162095785140991,0.0
n7tdnucwu_250406_124903.vital,box13,56.5,2.0769269466400146,0.0
n7tdnucwu_250412_143641.vital,box13,82.62,2.0623586177825928,0.0
n7tdnucwu_250331_211503.vital,box13,88.67,2.2480709552764893,0.0
n7tdnucwu_241223_070841.vital,box13,88.19,0.720677375793457,0.0
n7tdnucwu_241209_144654.vital,box13,99.6,15.36394214630127,0.0
n7tdnucwu_250327_205320.vital,box13,86.71,5.781713485717773,0.0
n7tdnucwu_250321_140153.vital,box13,87.76,1.2672940492630005,0.0
n7tdnucwu_241231_045701.vital,box13,40.0,12.000960350036621,0.0
n7tdnucwu_250407_093012.vital,box13,95.22,3.302732467651367,0.0
n7tdnucwu_241223_081245.vital,box13,32.44,1.2937250137329102,0.0
n7tdnucwu_250324_034405.vital,box13,5.33,0.38720205426216125,0.0
n7tdnucwu_250405_074918.vital,box13,50.08,3.123887777328491,0.0
n7tdnucwu_250130_130919.vital,box13,94.66,2.621076822280884,0.0
n7tdnucwu_250108_050129.vital,box13,99.83,7.97166633605957,0.0
n7tdnucwu_250109_192350.vital,box13,96.6,2.6362509727478027,0.0
n7tdnucwu_250406_231426.vital,box13,39.6,2.700864791870117,0.0
n7tdnucwu_250327_230234.vital,box13,99.95,8.137929916381836,0.0
n7tdnucwu_250406_234348.vital,box13,99.34,11.378236770629883,0.0
n7tdnucwu_250324_171442.vital,box13,23.06,1.5761762857437134,0.0
n7tdnucwu_250320_152220.vital,box13,70.23,5.038931846618652,0.0
n7tdnucwu_250115_105429.vital,box13,95.82,1.1126023530960083,0.0
n7tdnucwu_250321_222104.vital,box13,99.35,3.705387592315674,0.0
n7tdnucwu_250412_064840.vital,box13,92.67,1.851904034614563,0.0
n7tdnucwu_241229_045701.vital,box13,99.95,15.741539001464844,0.0
n7tdnucwu_250315_142356.vital,box13,96.88,0.3425390422344208,0.0
n7tdnucwu_250327_175234.vital,box13,21.35,7.348053932189941,0.0
n7tdnucwu_250403_055015.vital,box13,77.63,2.6180336475372314,0.0
n7tdnucwu_250409_070319.vital,box13,99.19,7.236141204833984,0.0
n7tdnucwu_241231_124641.vital,box13,93.24,3.613462209701538,0.0
n7tdnucwu_250110_161812.vital,box13,94.52,3.5091755390167236,0.0
n7tdnucwu_250402_152641.vital,box13,0.66,0.1414192020893097,0.0
n7tdnucwu_250329_030212.vital,box13,89.18,7.888818264007568,0.0
n7tdnucwu_250102_143407.vital,box13,99.92,12.145086288452148,0.0
n7tdnucwu_250125_010339.vital,box13,95.24,0.2224414050579071,0.0
m7p28zbtf_241103_221958.vital,box13,99.96,15.405303955078125,0.0
n7tdnucwu_250405_042323.vital,box13,33.16,14.48608684539795,0.0
n7tdnucwu_241221_171512.vital,box13,90.14,0.7630805969238281,0.0
n7tdnucwu_250405_013940.vital,box13,4.44,0.5449321866035461,0.0
m7p28zbtf_241102_232118.vital,box13,95.99,1.218459963798523,0.0
m7p28zbtf_241105_114757.vital,box13,55.41,0.49092891812324524,0.0
n7tdnucwu_250129_165112.vital,box13,96.77,2.2440006732940674,0.0
n7tdnucwu_250409_073120.vital,box13,99.38,9.681086540222168,0.0
n7tdnucwu_241222_094128.vital,box13,99.33,0.0,100.0
n7tdnucwu_250411_083559.vital,box13,99.68,7.56427001953125,0.0
n7tdnucwu_241231_190727.vital,box13,99.27,10.786858558654785,0.0
n7tdnucwu_250330_135237.vital,box13,8.94,4.818822860717773,0.0
n7tdnucwu_250410_132319.vital,box13,30.96,11.306336402893066,0.0
n7tdnucwu_250401_175857.vital,box13,94.36,2.5186164379119873,0.0
n7tdnucwu_250407_001620.vital,box13,8.77,3.0948169231414795,0.0
n7tdnucwu_250407_014842.vital,box13,98.61,10.520541191101074,0.0
n7tdnucwu_250405_190203.vital,box13,24.59,2.5400545597076416,0.0
n7tdnucwu_250405_122857.vital,box13,86.49,2.0689499378204346,0.0
n7tdnucwu_250329_001901.vital,box13,72.07,8.726821899414062,0.0
n7tdnucwu_250319_200349.vital,box13,99.82,12.96712589263916,0.0
n7tdnucwu_241223_100419.vital,box13,85.73,1.594239354133606,0.0
m7p28zbtf_241101_162003.vital,box13,99.46,5.925231456756592,0.0
n7tdnucwu_250322_130436.vital,box13,68.99,1.5495713949203491,0.0
m7p28zbtf_241104_013410.vital,box13,99.76,15.815702438354492,0.0
n7tdnucwu_250407_135005.vital,box13,99.03,3.091383218765259,0.0
n7tdnucwu_241222_163728.vital,box13,86.95,0.9459148049354553,0.0
n7tdnucwu_250222_161531.vital,box13,97.49,1.2701059579849243,0.0
n7tdnucwu_250403_110438.vital,box13,80.36,2.8840653896331787,0.0
n7tdnucwu_250321_172637.vital,box13,86.28,1.1289808750152588,0.0
n7tdnucwu_241225_173932.vital,box13,99.96,12.902151107788086,0.0
n7tdnucwu_241226_165445.vital,box13,99.96,7.7219085693359375,0.0
n7tdnucwu_250111_192944.vital,box13,99.94,13.796429634094238,0.0
n7tdnucwu_241222_090352.vital,box13,99.3,15.66700553894043,0.0
n7tdnucwu_250324_073325.vital,box13,99.94,10.457151412963867,0.0
n7tdnucwu_250328_003102.vital,box13,99.94,7.748879432678223,0.0
n7tdnucwu_250126_164911.vital,box13,99.94,15.98367691040039,0.0
m7p28zbtf_241105_072534.vital,box13,89.89,2.9069151878356934,0.0
n7tdnucwu_250411_154221.vital,box13,99.5,7.72963285446167,0.0
n7tdnucwu_250407_011951.vital,box13,6.21,0.030778881162405014,0.0
n7tdnucwu_250329_125451.vital,box13,60.6,4.475610256195068,0.0
n7tdnucwu_250111_133824.vital,box13,99.05,7.55913782119751,0.0
n7tdnucwu_250410_161553.vital,box13,8.21,2.8220672607421875,0.0
n7tdnucwu_250411_203445.vital,box13,98.83,3.4132447242736816,0.0
n7tdnucwu_250223_034214.vital,box13,18.49,2.516275644302368,0.0
n7tdnucwu_250403_050934.vital,box13,78.03,11.683455467224121,0.0
n7tdnucwu_250411_003702.vital,box13,54.81,6.609902381896973,0.0
n7tdnucwu_250123_180626.vital,box13,96.59,1.7728407382965088,0.0
n7tdnucwu_241227_053559.vital,box13,96.52,0.5072213411331177,0.0
n7tdnucwu_250407_085916.vital,box13,73.02,1.7796279191970825,0.0
m7p28zbtf_241102_220007.vital,box13,88.25,0.9041776657104492,0.0
n7tdnucwu_250330_185611.vital,box13,3.55,2.117675542831421,0.0
n7tdnucwu_250402_150531.vital,box13,26.63,5.458897113800049,0.0
n7tdnucwu_250412_182140.vital,box13,10.65,1.139736533164978,0.0
n7tdnucwu_241221_091904.vital,box13,93.69,1.2363566160202026,0.0
n7tdnucwu_250327_180645.vital,box13,76.65,3.4496991634368896,0.0
n7tdnucwu_250320_184627.vital,box13,10.95,5.400470733642578,0.0
n7tdnucwu_250404_065922.vital,box13,65.36,3.6411845684051514,0.0
n7tdnucwu_250406_152247.vital,box13,99.21,11.800049781799316,0.0
n7tdnucwu_250409_082500.vital,box13,61.85,6.113279819488525,0.0
n7tdnucwu_250408_173131.vital,box13,99.96,13.35677719116211,0.0
n7tdnucwu_250327_164937.vital,box13,99.45,1.5280966758728027,0.0
